10706,671,671,478
10779,674,671,477
10853,675,671,478
10927,675,671,477
10999,675,670,478
11077,674,671,478
11151,674,671,478
11224,676,672,478
11297,676,671,479
11371,673,669,478
11445,678,670,477
11517,675,671,478
11591,674,670,477
11664,673,671,478
11738,675,673,475
11811,674,673,478
11884,675,671,478
11958,675,672,478
12032,674,668,478
12104,674,670,477
12178,675,672,478
12254,746,742,542
12327,752,746,544
12400,753,747,547
12474,757,750,547
12548,752,745,546
12621,752,746,546
12694,750,747,545
12768,753,746,546
12841,753,750,546
12915,752,745,547
12988,751,745,546
13062,750,745,544
13140,750,744,546
13214,752,746,547
13287,753,746,547
13361,752,744,546
13433,752,744,546
13507,752,746,546
13581,752,745,546
13654,749,744,547
13727,753,745,546
13801,750,743,546
13875,752,746,546
13948,750,743,547
14021,752,746,546
14095,752,745,546
14169,753,746,546
14244,752,746,547
14317,752,745,546
14391,751,745,546
14464,753,746,546
14537,751,745,546
14611,751,745,544
14684,755,745,547
14757,753,746,547
14830,750,743,550
14904,752,744,542
14977,753,747,546
15050,754,748,548
15123,752,746,547
15202,752,745,546
15275,753,747,546
15348,752,741,545
15421,750,744,546
15495,752,742,545
15567,751,745,547
15641,751,745,546
15714,752,746,546
15788,751,745,546
15861,751,746,545
15934,751,747,546
16008,752,745,546
16080,752,745,545
16154,759,745,545
16230,752,745,546
16304,751,747,545
16376,752,746,545
16450,749,745,546
16523,747,745,546
16596,754,746,546
16670,751,746,546
16743,747,745,546
16817,752,744,545
16890,751,745,546
16963,754,749,547
17037,751,745,546
17110,753,746,547
17183,755,747,548
17257,751,746,543
17336,753,746,546
17410,751,744,546
17483,751,745,545
17556,751,744,545
17630,754,745,545
17702,751,742,545
17776,753,747,546
17850,752,745,546
17923,752,747,542
17996,753,750,547
18069,753,746,545
18143,752,746,545
18219,752,745,546
18292,751,745,545
18366,751,745,546
18440,752,747,545
18512,751,746,546
18586,755,748,546
18660,754,748,546
18733,753,748,546
18806,754,748,546
18880,754,749,547
18953,753,748,547
19026,757,749,547
19099,748,744,546
19173,752,745,546
19247,757,750,548
19319,751,745,546
19399,755,751,542
19473,756,750,547
19549,748,745,546
19621,755,750,547
19695,756,749,548
19768,760,752,548
19842,758,752,546
19914,754,747,547
19988,752,748,546
20061,760,753,548
20134,755,748,553
20210,754,747,546
20284,755,749,547
20358,758,750,549
20431,752,746,547
20505,749,745,546
20578,754,747,548
20652,752,748,547
20725,754,748,548
20798,751,748,546
20872,753,750,548
20945,754,749,547
21019,752,745,545
21092,753,748,546
21166,757,749,547
21239,759,750,547
21313,758,756,545
21386,750,743,545
21466,754,749,547
21541,756,749,548
21614,754,747,547
21688,755,747,547
21761,756,750,546
21834,751,745,543
21907,752,748,546
21981,758,750,548
22053,753,749,546
22127,755,748,548
22203,753,749,547
22277,757,751,546
22350,759,748,547
22424,752,745,546
22498,757,750,547
22571,752,749,545
22644,757,751,547
22718,754,750,548
22792,751,748,546
22864,753,748,546
22938,753,746,546
23012,753,748,547
23085,752,748,546
23158,753,748,546
23232,756,746,546
23306,752,745,546
23378,753,747,546
23452,754,748,547
23531,752,748,546
23605,751,748,546
23677,752,747,547
23751,752,748,545
23824,749,748,547
23898,751,746,545
23971,755,752,547
24045,758,750,548
24119,753,747,546
24195,756,750,547
24268,752,747,547
24342,755,750,544
24416,754,748,548
24488,754,749,547
24562,751,748,546
24636,752,750,545
24709,754,749,548
24782,753,748,546
24856,752,747,546
24930,753,746,549
25003,752,749,545
25076,754,747,547
25150,753,748,545
25223,753,749,547
25296,753,746,546
25370,754,749,545
25444,756,751,545
25517,754,748,547
25596,755,751,547
25670,754,747,545
25743,753,748,547
25818,754,749,547
25891,754,748,547
25964,755,750,547
26038,755,750,547
26110,753,742,547
26189,753,748,547
26262,752,748,546
26336,754,746,546
26409,753,748,546
26482,753,748,547
26556,754,749,547
26630,754,747,547
26702,754,748,547
26776,752,747,549
26850,751,746,546
26924,756,749,547
26996,755,749,547
27070,756,748,548
27144,755,750,547
27216,754,747,546
27290,753,748,547
27364,754,749,547
27437,755,752,547
27510,754,748,546
27584,754,748,547
27694,752,745,546
27767,756,750,546
27840,754,748,550
27914,756,750,548
27987,756,749,547
28061,755,749,547
28134,752,748,547
28211,753,748,547
28283,753,748,547
28357,754,748,548
28431,753,747,546
28504,756,750,546
28577,753,747,547
28651,753,748,548
28724,754,748,546
28797,753,748,546
28871,755,750,548
28945,755,749,546
29018,755,750,545
29091,754,748,547
29165,755,749,547
29238,751,748,546
29312,758,751,547
29385,755,749,547
29459,753,747,546
29532,753,748,547
29605,753,747,546
29679,751,746,546
29758,751,748,546
29832,754,749,547
29904,751,748,546
29977,753,749,547
30051,754,750,546
30125,754,748,546
30200,755,751,547
30273,754,748,546
30347,754,749,547
30419,755,749,550
30492,754,750,546
30566,753,749,547
1547,1023,1023,1023
1633,1023,1023,1023
1707,1023,1023,1023
1780,1023,1023,1023
1854,1023,1023,1023
1928,1023,1023,1023
2001,1023,1023,1023
2075,1023,1023,1023
2148,1023,1023,1023
2222,1023,1023,1023
2295,1023,1023,1023
2369,1023,1023,1023
2443,1023,1023,1023
2515,1023,1023,1023
2589,1023,1023,1023
2663,1023,1023,1023
2737,1023,1023,1023
2810,1023,1023,1023
2883,1023,1023,1023
2960,1023,1023,1023
3034,1023,1023,1023
3106,1023,1023,1023
3180,1023,1023,1023
3254,1023,1023,1023
3328,1023,1023,1023
3400,1023,1023,1023
3474,1023,1023,1023
3548,1023,1023,1023
3621,1023,1023,1023
3699,1023,1023,1023
3773,1023,1023,1023
3847,1023,1023,1023
3919,1023,1023,1023
3993,1023,1023,1023
4067,1023,1023,1023
4140,1023,1023,1023
4213,1023,1023,1023
4287,1023,1023,1023
4361,1023,1023,1023
4433,1023,1023,1023
4507,1023,1023,1023
4581,1023,1023,1023
4655,1023,1023,1023
4730,1023,1023,1023
4804,1023,1023,1023
4878,1023,1023,1023
4952,780,777,697
5024,781,781,695
5098,782,779,698
5171,781,779,698
5244,780,778,697
5318,779,780,698
5392,780,778,697
5466,780,779,699
5539,780,781,696
5612,779,781,696
5686,780,779,699
5764,778,779,698
5837,751,747,549
5911,753,750,549
5984,755,750,548
6057,754,749,548
6130,754,746,549
6204,751,747,547
6277,750,745,547
6350,751,746,548
6423,751,745,547
6497,750,744,546
6569,748,743,547
6643,749,743,544
6716,751,743,546
6793,755,750,549
6866,756,747,549
6940,751,745,548
7014,751,746,547
7087,748,744,547
7160,750,745,548
7234,747,743,546
7307,750,746,547
7380,750,745,547
7454,746,744,546
7527,747,744,546
7601,748,745,545
7674,748,746,545
7747,748,744,544
7826,751,747,549
7900,751,746,545
7973,752,746,545
8046,747,743,545
8120,751,747,545
8193,748,742,545
8266,750,745,546
8340,749,744,546
8413,752,748,546
8486,749,745,547
8560,750,740,543
8633,752,745,546
8707,753,748,545
8780,751,746,547
8856,752,746,546
8930,747,744,546
9003,752,747,546
9076,748,744,548
9150,751,745,549
9223,751,744,553
9296,752,746,552
9369,751,743,554
9443,751,745,551
9517,750,741,550
9589,750,744,545
9663,751,748,547
9736,752,750,549
9809,751,748,551
9887,751,748,554
9961,751,749,554
10034,751,748,552
10107,753,748,554
10180,752,747,551
10254,750,745,548
10327,752,745,548
10400,751,742,548
10473,751,741,547
10547,751,741,545
10619,750,736,548
10693,751,739,546
10767,751,740,545
10840,751,740,547
10915,751,744,547
10990,751,739,547
11064,751,739,546
11138,750,739,546
11211,751,738,544
11285,747,739,546
11359,752,740,547
11431,751,739,545
11505,753,741,543
11579,750,739,550
11652,750,739,546
11725,751,740,545
11799,750,739,545
11872,751,740,545
11951,751,739,545
12024,749,739,547
12097,756,739,548
12171,749,735,547
12244,750,739,549
12317,751,744,551
12391,749,744,549
12465,752,745,552
12537,751,745,551
12611,754,748,552
12685,753,748,555
12758,752,749,549
12831,752,748,551
12907,754,748,552
12981,751,746,551
13054,754,750,552
13128,756,752,553
13201,755,752,554
13275,751,749,552
13348,755,750,552
13421,756,751,551
13495,756,751,554
13569,753,746,552
13641,757,752,554
13715,753,749,551
13789,754,749,553
13861,759,754,554
13935,758,752,555
14013,756,752,553
14087,758,754,554
14159,759,753,555
14233,758,753,554
14306,755,750,553
14380,754,751,553
14453,750,747,552
14527,752,748,551
14601,758,753,556
14674,752,749,554
14748,752,748,553
14821,754,750,552
14898,757,755,554
14970,754,750,554
15044,758,755,554
15118,754,750,554
15191,758,755,555
15264,753,750,555
15338,753,747,553
15411,753,750,554
15484,754,750,552
15558,754,751,553
15631,756,750,553
15705,755,750,554
15778,755,751,554
15851,751,747,552
15925,752,749,554
15998,755,750,553
16077,756,753,554
16150,755,751,553
16224,756,751,553
16296,750,748,552
16370,754,753,554
16443,755,750,552
16517,757,754,556
16589,754,751,551
16663,755,749,554
16736,753,752,553
16809,755,752,553
16885,753,749,553
16959,755,751,555
17032,756,751,557
17104,754,749,552
17178,752,748,554
17251,753,749,555
17324,753,748,551
17397,753,749,555
17470,755,752,556
17543,756,753,555
17616,753,750,555
17689,756,753,555
17763,753,749,553
17836,753,750,555
17908,756,752,555
17982,753,750,555
18055,752,748,554
18132,756,752,555
18206,753,749,555
18279,750,748,554
18353,755,750,556
18425,754,750,555
18499,753,749,553
18572,753,749,553
18646,752,748,554
18718,755,751,554
18792,757,752,556
18869,756,752,556
18941,755,751,555
19015,755,752,554
19089,752,750,554
19162,751,749,554
19235,754,751,555
19309,754,750,556
19383,753,750,555
19456,752,746,555
19529,754,750,555
19602,754,751,554
19676,754,749,554
19749,757,752,555
19822,754,750,554
19896,752,749,557
19969,754,750,556
20042,751,747,555
20115,751,747,551
20193,752,749,554
20265,755,751,554
20341,753,749,554
20414,752,749,553
20487,753,750,555
20560,752,750,556
20634,752,749,552
20707,754,753,554
20781,754,751,551
20856,754,751,555
20930,751,749,552
21004,753,751,554
21078,756,752,552
21151,761,755,555
21224,751,748,553
21298,751,748,552
21370,756,751,554
21444,753,749,553
21518,755,750,553
21592,756,751,554
21664,758,754,552
21738,755,751,554
21812,752,746,552
21884,754,749,553
21958,752,749,554
22032,752,750,549
22106,757,751,554
22178,753,757,554
22256,756,749,554
22330,753,750,553
22403,757,751,555
22476,755,751,554
22550,756,754,554
22624,752,748,553
22696,754,749,553
22770,752,750,553
22846,756,752,553
22920,755,751,553
22993,754,752,552
23066,757,752,554
23140,754,750,552
23214,753,751,552
23286,754,751,553
23360,755,751,553
23434,753,750,555
23506,754,749,553
23580,756,753,553
23654,753,749,552
23727,754,750,552
23800,756,750,551
23874,756,751,554
23947,753,750,552
24020,753,749,551
24094,753,749,552
24167,755,751,553
24241,752,749,552
24318,753,751,553
24391,753,750,553
24465,753,750,550
24538,756,751,552
24611,755,750,554
24685,755,748,552
24758,754,748,552
24835,755,752,552
24907,754,748,553
24981,753,750,553
25054,757,750,553
25127,756,746,553
25201,753,748,552
25275,752,748,552
25348,753,749,551
25421,753,749,552
25495,753,748,552
25568,756,748,551
25641,755,749,554
25714,752,746,552
25788,754,748,553
25862,749,744,550
25934,753,749,554
26008,753,749,551
26082,755,750,554
26155,755,751,553
26228,752,748,552
26301,754,745,553
26379,754,748,553
26452,752,748,554
26525,755,748,553
26599,754,747,554
26673,754,748,553
26746,754,752,553
26822,756,752,551
26896,753,750,553
26969,753,750,554
27042,754,750,549
27116,755,751,552
27189,755,750,554
27262,754,749,554
27335,754,750,553
27409,754,750,554
27483,754,749,553
27555,756,753,554
27629,756,751,553
27703,756,751,555
27776,754,753,554
27849,754,752,553
27923,753,750,553
27996,751,749,552
28069,758,752,552
28143,756,750,553
28216,755,750,551
28290,755,750,552
28362,754,752,554
28440,756,750,553
28514,755,749,554
28587,755,750,553
28660,753,749,555
28734,755,750,550
28810,756,750,554
28883,755,751,553
28956,756,749,554
29030,753,749,552
29104,757,752,554
29177,754,749,556
29251,752,748,553
29325,756,748,555
29398,752,747,552
29471,755,746,553
29547,755,750,553
29620,754,749,553
29693,755,750,553
29766,755,750,553
29840,756,749,553
29913,751,747,552
29986,754,749,553
30059,748,748,552
30133,753,749,552
30206,749,741,551
30279,755,752,555
30352,754,750,554
30426,756,751,553
30503,753,751,555
30576,754,749,554
30650,754,750,555
30723,753,750,555
30798,753,748,554
30872,753,750,554
30946,753,749,554
31020,746,741,553
31093,749,742,553
31166,754,751,553
31240,756,753,549
31313,754,749,555
31387,754,747,556
31460,745,746,554
31534,745,743,552
31607,759,753,553
31680,754,752,551
31754,751,752,554
31827,752,751,554
31901,754,751,557
31974,754,751,551
32048,756,752,553
32121,754,750,555
32194,757,753,552
32268,754,753,552
32342,754,748,554
32414,757,753,551
32488,753,745,553
32565,757,754,555
32638,758,752,555
32712,748,748,552
32783,754,749,554
32857,757,751,552
32929,758,752,555
33003,749,746,552
33077,757,751,552
33149,757,750,556
33223,748,748,550
33296,757,750,550
33370,755,748,555
33443,746,743,553
33516,752,749,551
33590,755,753,551
33664,759,752,554
33736,749,749,551
33810,754,750,552
33883,756,752,552
33956,756,750,551
34030,758,751,554
34103,749,750,550
34177,748,743,554
34250,753,750,552
34323,749,741,555
34397,739,738,554
34469,753,749,556
34543,748,740,553
34617,751,747,554
34697,754,749,556
34770,755,748,556
34843,748,741,552
34917,749,741,554
34990,749,748,553
35063,742,737,557
35137,754,754,551
35210,748,743,553
35283,751,742,553
35357,749,744,552
35430,755,749,554
35504,751,739,553
35576,757,748,554
35650,750,746,554
35724,758,750,553
35796,743,739,555
35870,751,742,555
35944,755,752,551
36017,754,749,557
36090,749,749,554
36163,754,752,554
36237,759,749,555
36311,755,748,554
36383,758,752,554
36457,755,746,559
36531,748,740,557
36603,749,739,556
36680,755,748,558
36759,753,748,556
36832,754,747,556
36905,755,749,553
36979,754,748,555
37052,753,745,555
37126,754,753,551
37199,757,749,554
37272,755,752,553
37346,757,751,553
37420,759,749,551
37493,754,752,553
37566,756,745,556
37640,748,744,549
37713,748,737,554
37786,755,744,554
37860,739,735,553
37934,758,745,562
38007,758,748,556
38080,753,750,554
38154,755,750,550
38227,758,748,555
38300,749,746,554
38374,757,747,553
38448,754,743,555
38520,754,750,550
38594,755,742,553
38671,754,751,553
38744,757,747,554
38822,754,742,553
38895,742,736,561
38969,754,744,557
39042,757,744,559
39115,754,754,557
39188,740,737,558
39262,741,736,559
39335,753,748,556
39409,756,749,555
39483,755,748,556
39557,754,750,553
39629,754,747,558
39703,740,733,558
39777,750,745,552
39851,753,746,563
39923,747,747,559
39997,757,748,557
40071,748,737,558
40144,738,735,555
40217,747,748,554
40291,750,746,553
40365,747,746,554
40438,751,753,554
40511,758,753,556
40585,748,743,552
40660,751,748,553
40734,747,745,551
40808,758,754,562
40887,741,735,555
40960,751,743,556
41033,751,746,555
41106,756,746,554
41180,751,744,556
41252,746,735,555
41326,753,750,552
41399,756,748,553
41473,737,733,554
41545,737,732,556
41619,751,742,556
41692,754,744,553
41765,754,749,558
41838,748,751,562
41912,753,755,557
41985,749,746,552
42058,753,751,556
42131,750,743,560
42205,756,750,554
42277,755,753,561
42351,758,748,553
42424,753,746,553
42498,755,752,556
42570,756,746,560
42647,757,754,557
42720,758,748,560
42795,741,738,561
42868,742,738,562
42946,758,752,558
43020,757,747,561
43092,751,752,560
43166,759,754,558
43240,749,750,563
43313,756,751,559
43386,758,749,556
43460,744,746,566
43533,750,745,565
43607,753,748,560
43680,751,747,562
43753,754,750,565
43827,756,747,562
43900,748,748,560
43973,749,738,561
44047,751,754,559
44121,760,752,558
44194,757,742,559
44267,748,745,558
44341,750,747,548
44414,741,740,541
44487,739,744,534
44561,743,747,541
44637,746,749,536
44710,736,731,538
44784,742,742,540
44857,737,733,535
44931,748,742,548
45009,743,740,535
45083,746,745,535
45158,744,745,535
45232,738,742,536
45305,749,750,541
45378,736,730,539
45452,746,750,534
45524,743,742,540
45598,736,732,534
45671,743,753,536
45745,743,741,546
45817,743,743,542
45891,745,748,542
45964,742,743,537
46038,740,746,534
46110,736,734,545
46184,746,738,546
46257,741,749,536
46330,735,729,540
46404,746,741,536
46477,739,740,539
46551,744,745,532
46626,747,748,536
46700,735,728,539
46773,750,742,543
46846,740,742,533
46920,743,746,535
46994,744,745,542
47072,749,750,538
47145,741,743,539
47219,743,749,532
47292,736,733,534
47366,749,746,542
47438,744,743,539
47512,741,740,532
47585,745,747,543
47659,747,742,549
47732,745,747,536
47806,743,743,540
47879,739,735,539
47952,745,749,547
48026,755,744,550
48100,754,750,553
48173,740,735,558
48246,747,746,550
48319,752,744,554
48393,752,744,554
48466,753,744,553
48539,740,733,558
48616,743,738,559
48689,754,751,557
48762,747,746,557
48836,751,741,558
48910,752,744,558
48983,747,748,559
49056,753,749,552
49134,740,738,564
49208,754,748,557
49282,748,746,558
49354,752,749,554
49428,737,733,553
49501,745,737,557
49574,754,750,551
49647,754,749,547
49721,748,745,556
49795,749,747,554
49867,746,747,559
49941,748,743,561
50014,748,743,551
50087,743,732,546
50161,746,747,534
50234,752,746,548
50308,754,745,555
50380,750,744,555
50454,749,741,544
50528,739,735,529
50606,735,730,534
50678,746,748,534
50752,750,749,542
50825,751,747,543
50897,740,740,544
50971,747,742,549
51044,740,741,540
51127,741,738,542
51208,745,745,542
51328,742,740,543
51412,742,741,540
51485,741,742,537
51559,743,738,544
51632,742,741,540
51704,744,738,545
51778,747,744,537
51851,743,742,539
51923,736,731,538
51996,739,743,534
52070,739,735,542
52143,740,741,535
52215,739,737,536
52288,735,730,536
52362,738,734,538
52434,741,738,542
52507,744,742,545
52581,736,729,539
52657,749,742,541
52729,746,739,546
52802,737,735,537
52876,743,740,545
52948,745,745,579
53022,745,741,544
53100,744,743,542
53173,741,740,540
53246,742,741,541
53320,743,739,539
53394,744,743,542
53468,741,743,540
53540,745,742,543
53614,744,743,542
53688,747,744,545
53762,739,738,540
53834,739,736,539
53908,742,743,543
53982,746,736,545
54054,742,737,541
54128,743,741,537
54202,745,739,544
54275,746,741,545
54348,743,739,543
54422,745,743,539
54495,743,738,541
54568,744,740,546
54645,743,738,533
54718,751,741,543
54792,743,738,532
54865,747,743,548
54938,742,739,537
55012,745,741,547
55086,745,741,537
55164,746,741,548
55238,747,741,541
55312,744,741,542
55385,747,744,544
55458,745,740,541
55532,746,741,543
55606,744,737,545
55678,746,740,541
55752,748,742,546
55826,745,741,542
55900,750,742,546
55972,746,743,550
56046,745,738,546
56120,748,742,548
56193,745,741,544
56266,744,738,541
56340,741,737,542
56414,749,740,548
56486,751,742,554
56560,744,740,540
56636,748,742,544
56710,750,742,545
56783,743,741,539
56856,746,740,546
56930,740,734,541
57004,748,742,541
57076,742,741,540
57150,745,739,541
57228,742,738,547
57302,746,738,528
57375,746,741,544
57448,748,742,550
57522,747,742,544
57594,748,744,543
57668,746,742,545
57742,749,743,552
57816,747,738,531
57889,754,760,546
57962,746,740,552
58036,747,745,551
58108,750,746,551
58182,753,746,553
58256,753,747,552
58330,752,751,553
58402,749,745,561
58476,743,738,516
58550,742,738,541
58626,747,749,551
58699,768,748,554
58772,734,748,554
58846,751,748,551
58919,744,741,558
58992,745,739,531
59066,753,741,553
59140,751,744,555
59212,755,750,553
59290,755,742,553
59364,748,751,559
59437,748,740,524
59510,749,742,557
59584,751,741,559
59658,752,748,557
59730,758,745,557
59804,748,747,575
59877,746,734,531
59951,739,751,554
60024,753,751,556
60097,761,742,553
60171,750,751,567
60244,746,735,519
60318,748,751,549
60391,761,750,557
60465,718,747,552
60538,744,698,543
60614,750,743,532
60688,750,741,551
60761,759,751,554
60834,762,743,552
60908,745,748,547
60981,745,739,530
61054,754,744,553
61128,744,747,556
61201,754,743,559
61275,749,755,561
61352,747,741,517
61425,754,788,543
61499,727,755,558
61573,750,743,553
61645,761,743,555
61719,751,705,544
61793,749,745,544
61865,758,751,549
61939,739,743,553
62013,742,747,553
62087,749,709,550
62159,755,752,575
62233,743,734,508
62307,752,746,549
62380,742,745,550
62453,751,741,554
62527,752,756,566
62603,745,740,521
62676,741,759,539
62750,740,748,552
62823,749,745,554
62897,757,742,555
62969,750,754,556
63043,748,743,531
63117,756,753,550
63191,804,757,557
63263,762,755,557
63337,773,744,551
63415,748,706,539
63489,747,742,539
63561,752,743,552
63635,775,749,556
63709,760,754,556
63782,759,746,551
63855,752,741,545
63929,751,775,547
64003,781,749,556
64076,753,748,552
64149,719,754,560
64223,759,749,553
64296,752,753,556
64369,756,758,558
64443,753,750,557
64517,762,745,556
64592,747,703,540
64666,753,750,629
64739,749,749,556
64813,753,750,557
64885,769,754,559
64959,752,766,555
65032,745,750,524
65105,750,804,543
65179,743,757,559
65252,742,749,555
65326,757,749,557
65398,753,759,642
65476,747,736,482
65549,757,744,555
65623,783,755,558
65695,729,747,550
65769,747,703,541
65843,753,751,563
65915,743,727,527
65989,748,752,552
66062,760,754,563
66136,763,743,554
66208,756,765,571
66282,748,740,505
66356,752,757,553
66428,758,747,557
66502,705,746,552
66580,754,735,548
66653,745,742,539
66726,748,742,552
66800,782,748,553
66873,752,758,555
66947,755,743,555
67019,748,748,547
67093,753,798,548
67166,798,752,561
67239,756,752,558
67312,762,748,557
67386,757,734,541
67460,741,774,535
67532,738,750,556
67611,759,752,557
67684,718,749,553
67758,754,749,554
67830,745,746,539
67904,746,750,554
67977,760,755,562
68050,761,757,560
68123,764,750,558
68196,750,728,541
68270,756,751,552
68342,798,755,560
68416,755,749,557
68489,699,748,551
68566,749,754,550
68638,744,736,519
68713,751,759,554
68786,760,751,559
68859,706,754,564
68933,748,690,536
69006,747,747,539
69080,756,745,555
69153,773,753,557
69227,744,751,555
69300,752,686,538
69373,750,748,529
69447,743,788,540
69520,745,754,558
69594,767,751,561
69671,753,741,547
69745,750,745,526
69818,756,788,549
69892,739,765,563
69964,732,752,554
70038,753,747,548
70112,747,748,561
70184,746,739,532
70259,746,753,556
70333,748,748,557
70406,747,751,552
70479,745,745,549
70551,740,725,529
70624,754,755,557
70697,761,750,557
70771,756,745,558
70845,749,760,676
70918,750,738,501
70991,754,759,554
71065,768,754,558
71138,724,751,555
71212,755,688,539
71285,753,751,543
71359,757,768,552
71432,796,760,559
71505,756,751,561
71579,758,747,557
71653,754,756,552
71730,744,763,537
71803,728,752,557
71877,756,752,557
71951,773,745,553
72024,750,752,545
72097,745,740,533
72170,754,757,555
72244,758,750,557
72317,777,745,553
72390,755,766,554
72467,749,740,531
72541,755,758,556
72614,760,754,557
72687,760,750,562
72761,754,757,564
72835,744,734,521
72908,757,759,552
72981,752,752,556
73055,755,747,555
73128,751,754,591
73201,746,735,526
73275,751,754,553
73349,759,750,555
73421,765,747,559
73495,753,755,553
73569,748,740,529
73641,755,760,554
73715,772,753,558
73792,780,753,557
73865,743,700,537
73938,747,737,533
74011,751,757,555
74085,759,751,552
74159,724,751,553
74231,749,706,543
74305,751,750,540
74378,744,748,554
74455,756,744,555
74528,761,759,556
74601,758,747,556
74675,743,743,542
74748,759,759,551
74821,786,747,553
74895,752,751,555
74968,711,746,554
75041,747,738,545
75115,737,754,532
75188,737,753,558
75261,761,753,554
75335,754,750,560
75408,754,743,557
75482,747,747,542
75555,754,763,548
75629,796,754,556
75702,759,754,557
75776,777,744,551
75852,751,752,554
75925,744,729,535
75999,747,750,553
76072,762,757,555
76145,761,743,552
76219,751,757,586
76293,749,742,494
76366,759,751,554
76442,767,750,555
76516,739,747,552
76589,754,742,554
76662,749,750,548
76736,747,741,537
76809,749,750,552
76882,774,750,556
76956,743,750,553
77029,754,745,556
77103,745,750,543
77175,749,784,546
77249,726,752,560
77323,754,751,556
77395,781,744,550
77469,749,747,544
77543,748,740,531
77616,747,749,549
77689,768,748,554
77763,750,746,551
77837,742,699,538
77914,746,738,540
77987,749,750,551
78060,772,748,554
78134,751,749,553
78206,754,744,558
78280,747,746,547
78353,743,789,539
78430,724,748,556
78502,753,746,555
78577,725,746,548
78650,744,704,538
78724,748,741,539
78797,755,751,550
78871,777,753,555
78944,728,753,555
79017,751,748,552
79091,742,744,534
79165,751,752,555
79238,772,750,554
79311,768,747,551
79385,740,711,540
79459,744,736,535
79532,748,747,552
79605,773,751,557
79679,721,752,554
79753,749,748,552
79825,757,752,547
79899,754,784,544
79977,733,751,556
80051,742,748,553
80123,753,747,556
80197,748,750,562
80271,743,734,529
80344,752,753,553
80420,762,750,557
80493,773,753,558
80567,750,764,545
80640,749,742,536
80713,748,750,551
80786,776,748,555
80860,715,746,555
80932,753,744,558
81006,748,743,550
81079,748,749,559
81153,784,749,559
81225,757,752,558
81299,732,747,557
81373,744,722,543
81445,742,760,533
81518,745,745,556
81592,757,751,559
81666,736,747,555
81738,742,716,542
81812,744,741,534
81885,748,744,552
81958,776,749,557
82035,722,747,560
82109,749,748,554
82182,748,749,544
82255,746,788,537
82328,729,750,557
82404,732,747,554
82478,750,752,556
82550,746,744,543
82624,738,759,529
82698,728,750,557
82770,752,752,559
82844,765,744,559
82917,747,753,572
82991,741,736,492
83064,748,742,553
